Date / Time,City,State,Shape,Duration,Summary,Posted
10/26/13 07:55,Longmont,CO,Triangle,2.5 minutes,we were relaxing in our hot tub and whitnesed a boomarang shaped object  that seemed to be camo. looked like a cloud fly by after about,11/11/13
10/26/13 07:00,Brighton,CO,Formation,4 minutes,3 lights in triangle formation move north,11/11/13
10/25/13 08:15,Wellington,CO,Unknown,45+ minutes,"Red, white and blue flashing lights in the Northern sky above Wellington, Colorado.",11/11/13
10/23/13 19:15,Colorado Springs,CO,Other,5 seconds,Big Brown Bird in night sky like a huge V no wing movement.,11/11/13
10/22/13 05:45,Longmont,CO,Circle,1 minutes,Little red circle moving in an out of air streak.,10/23/13
10/20/13 08:15,Manitou Springs,CO,Circle,1 minute,3ft round silver ball hovering down street and moving in seemingly precise path.,10/23/13
10/18/13 23:00,Dinosaur Colorado,CO,Changing,4 hours,Light coming down to the ground (Gold) Lights going east and west Craft able to move horizontal Vertical and from a split second GONE.,10/23/13
10/12/13 22:00,Aspen (~2 hrs. W of; driving),CO,Formation,15-30 seconds,3 orbs in sky remote Colorado oct 12 2013  moving in up and down to side to side plus sign formations .,12/23/13
10/12/13 22:00,Grand Junction (east of; on I-70),CO,Light,15 seconds,"Oct 12, 2013, I saw 3  orbs in sky  east of grand junction on I/70  moving in fasted up and down side to side  formations. .",12/23/13
10/9/13 14:00,Littleton,CO,Oval,>15 minutes,"Silver object in Littleton, CO sky moving southeast to northwest. SIgnificantly above airline paths.",10/14/13
10/8/13 00:34,Boulder,CO,Triangle,5 seconds,V shaped flying wing with lights in the whole shape of the wing like apartment lights or living area lights,11/11/13
10/7/13 20:21,Denver,CO,Circle,2 seconds,Blue/sphere of light.,10/14/13
10/6/13 21:00,Steamboat Springs,CO,Rectangle,3 minutes,Green and red craft that dropped a smaller white light.,10/14/13
10/6/13 20:00,Longmont,CO,Light,3 seconds,Streak of light.,10/14/13
10/5/13 23:00,Colorado Springs,CO,Light,sky,Seen blue lights in clouds.,10/14/13
10/5/13 05:45,Longmont,CO,Circle,3 seconds,White object traveling very fast NW to SE.,10/23/13
10/1/13 18:30,Boulder,CO,Light,3-4 minutes,Three long white crescent shaped moving lights moving in a half circle.,10/3/13
10/1/13 09:00,Boulder/Niwot,CO,Disk,5 minutes,Metallic object floating above Boulder.,10/3/13
10/1/13 03:00,Colorado Springs,CO,Triangle,90 minutes,"Red, blue, white and green high in sky; didn't move.",10/3/13
9/29/13 21:00,Como,CO,Changing,Hours,"Flickering red, white, green and blue lights over Como Colorado",9/30/13
9/29/13 18:30,Gunnison area,CO,Circle,35-45 minutes,"Headed west on Highway 50.  About 16 miles east of Gunnison CO saw large circular white light to the S, headed W at about 60 mph.",9/30/13
9/28/13 15:30,Georgetown,CO,Triangle,,Captured in photograph in sky between mountains on  Georgetown Loop Train Ride 3  circles in triangle formation with bright centers,10/14/13
9/26/13 20:20,Denver/Aurora,CO,Unknown,15 seconds,"Star-like lights moved together over Air Force base in a V formation, then suddenly began to separate and then just go dark.",9/30/13
9/23/13 20:50,Denver,CO,Sphere,5 minutes,3 orange spheres.,9/30/13
9/23/13 20:45,Denver,CO,Fireball,10 minutes,Light objects appearing over North Denver in a triangle formation.,9/30/13
9/23/13 20:13,Lakewood,CO,Other,20 seconds,Observer 1 was outside and saw three oval shaped lights going in a diagonal circle.  One of the lighted ovals disappeared and then came,9/30/13
9/23/13 17:30,Denver,CO,Triangle,3 minutes,Triangular shaped object with a large round light on what appears to be the bottom.,9/30/13
9/13/13 23:00,Boulder,CO,Cigar,1+ hour,"Steady, long streak of green light emanating waves and modulations of light ,fading  and brightening for over one hour under and thru t",9/30/13
9/13/13 22:00,Boulder,CO,Changing,5 hours,"September, Friday the 13 Left Hand Canyon hundreds of crafts and beings in the sky and on the ground",11/20/13
9/7/13 02:35,Placerville,CO,Fireball,15 seconds,"Purplish-green object near Telluride, Colorado in early morning hours.",9/30/13
9/5/13 11:30,Denver,CO,Disk,2 seconds,Ufo shoofing thru the sky during a national broadcadt. (NFL) 9/5/13.,9/9/13
8/23/13 20:30,Johnstown,CO,Light,5 seconds,"Brilliant flashing light giving off a star affect traveling at an incredable rate of speed, from north to south",8/30/13
8/23/13 20:30,Johnstown,CO,Circle,10 seconds,3 white circle objects.,8/30/13
8/16/13 22:00,Parker,CO,Light,02:00,Bright orange light seen moving slowly in sky then disappears!,8/30/13
8/16/13 21:00,Larkspur,CO,Disk,15 minutes,"Orange saucer like object bobbing in night sky, running lights all around perimeter.",8/30/13
8/15/13 00:50,Colorado Springs,CO,Formation,5 minutes,Bright orange objects floating near NORAD.,8/30/13
8/12/13 09:00,Colorado Spring,CO,Light,,We thought it was a star for the past ten minutes then start descending slp Owly and then it took a right turn and it hovered over the,8/30/13
8/12/13 01:00,Thornton,CO,Light,5+ hours,"More than 10 lights moving at supersonic speeds, blinking, erratic changes of direction, almost fluid like motion with bursts of speed.",8/30/13
8/11/13 23:24,Cedaredge,CO,,10 seconds,"Bright white light, faster than a satellite and much slower than a meteor, which faded and disappeared.",8/30/13
8/11/13 14:00,Boulder,CO,Triangle,4.00,"Triangle, Slow, Blue, Long, Tubular shape objects stuck out of the back.",1/30/15
8/4/13 22:30,Boulder,CO,Sphere,2 minutes,"Erratically moving, reddish glowing sphere seen from West Boulder to the North East",8/30/13
7/29/13 02:00,Denver,CO,Sphere,1.5 hours,Transparent red balloon/bubble thing with lights. Had intelligence,8/30/13
7/25/13 20:10,Grand Lake,CO,Cigar,1 minute,"I am a farmer from Northeast Missouri. While on vacation in Grand Lake, Colorado I was standing outside talking with two construction w",8/30/13
7/24/13 23:00,Lakewood,CO,Light,~1 hour,"Orb of light slowly drifting across the sky, then it speeds away.",1/10/14
7/24/13 09:23,Longmont,CO,Changing,20 minutes,Three flying objects in perfect triangular formations appearing and disappearing.,8/30/13
7/20/13 15:30,Colorado Springs,CO,Sphere,20 seconds,"Four white spheres cruising through the sky over Colorado Springs, Co. on 20July 2013.",7/4/14
7/17/13 04:05,Westminster,CO,Circle,00:04:00,"Observed three star like objects move at supersonic speeds, one made a u-turn and (N - S) then S - NEN!",7/22/13
7/4/13 23:00,Broomfiled- Standley Lake,CO,Circle,5 minutes,Lights over Standley Lake during fireworks.,7/14/13
7/4/13 22:40,Denver,CO,Light,5 minutes,lights splitting into multiple orbs,7/5/13
7/4/13 21:45,Westminster,CO,Unknown,4 minutes,4 lights moving into each other then out again and circling.,7/5/13
7/4/13 21:40,Westminster,CO,Fireball,2.5 minutes,"After watching the fireworks display on 104th in Westminster,CO my wife and I were intrigued at 4 other brightly lit objects steadily h",7/5/13
7/4/13 21:40,Golden,CO,Formation,~5 minutes,Advanced light patterns turning in sharp angles and moving at high speeds in a fluid manner that no known human aircraft could handle.,7/14/13
7/4/13 21:40,Aurora,CO,Circle,3 minutes,"4th of July 2013 at 9:40pm Aurora, Co. 3 orange circles  during firework seen by 4 people duration about 5 minutes",7/5/13
7/4/13 21:30,Castle Pines,CO,Triangle,20 minutes,3 bright white lights in triangular shape seen over Denver,7/5/13
7/4/13 21:30,Broomfield,CO,Changing,5-10 minutes,We were observing the fireworks from my roof.  There were 3 adults there and we looked over toward Northglenn from Broomfield and then,7/14/13
7/4/13 21:00,Denver,CO,Light,~5 minutes,Triangular light formation over Denver on the 4th.,7/14/13
7/4/13,Commerce City,CO,Triangle,,"Triangle shape,,,changing colors,,,then broke into 3 orbs.",7/22/13
7/2/13 22:15,Parachute,CO,Sphere,3 minutes,Sphere shaped half moon object gliding across the sky.,7/3/13
6/28/13 22:30,Littleton,CO,Circle,45 minutes,5 circular rotating lights in clouds over Littleton Colorado during storms,7/3/13
6/28/13 22:20,Lakewood,CO,Unknown,unknown,3 bright white lights in the sky over Lakewood 80228.,7/3/13
6/27/13 22:30,Evergreen,CO,Triangle,3-5 minutes,"Triangle shape of lights, traveling at a fast speed toward lighting storm.",7/3/13
6/27/13 11:00,Longmont,CO,Changing,10 minutes,"7 bright, white round UFOs seen over Longmont, CO on 6/27/13",7/3/13
6/23/13 22:55,Colorado Springs,CO,Light,3 minutes,Slowly and evenly pulsing light that alternated between invisible and extremely bright as it travelled North.,7/3/13
6/17/13 19:00,Meeker,CO,Egg,10 minutes,"Meeker, Colorado, Football Shaped UFO on Video.",2/27/14
6/16/13 13:00,Highlands Ranch,CO,Oval,5 minutes,Black oval or football shaped object seen very high in southwestern sky Father's Day afternoon,7/3/13
6/13/13 01:40,Aurora,CO,Light,1 minute,"Lights hovering in night sky, early morning.  ((anonymous report))",6/20/19
6/11/13 22:15,Colorado Springs,CO,Unknown,3 seconds,Fast moving ufo with orange and white circles.,7/3/13
6/9/13 00:35,Greeley,CO,Circle,3-5 seconds,I saw a blue fire ball coming down to earth from the west.,7/3/13
6/6/13 04:27,Commerce city,CO,Fireball,2 minutes,Observed moving object in sky traveling east changing course to northeast upon changing course excellerated speed and changed back to e,7/3/13
6/3/13 22:30,Salida,CO,Oval,15 seconds,Orange oval object rapidly moving from north to south until it faded from view.,7/3/13
6/1/13 14:00,Denver,CO,Sphere,5 minutes,Saw flying spheres .,7/3/13
5/27/13 21:02,Castle Rock,CO,Fireball,2 minutes,Bright orange light that changes speed then flickered out like a candle,6/2/13
5/26/13 21:44,Golden,CO,Circle,5 minutes,A bright light dropped out of the bucket of the Big Dipper. It went from the South to the North then disappeared.,7/3/13
5/23/13 03:30,Canon City,CO,Chevron,15 minutes,"A MYSTERIOUS, UNIQUE SIGHTING OF THREE ALIENS IN BROAD DAYLIGHT.",7/3/13
5/22/13 12:00,Pittsburg,CO,Disk,15 seconds,"I was opening my window, to let air in, and I noticed it in the sky, by the time I glanced a second time, it was GONE.",6/2/13
5/17/13 21:51,Colorado Springs,CO,Fireball,20 seconds,orb/fireball ufo seen white/yellow sparkling light silent,6/2/13
5/16/13 16:35,Highlands Ranch,CO,Unknown,5-10 minutes,"Floating high-altitude searchlight southeast of Denver, 5/16/2013",6/2/13
5/15/13 15:30,Denver,CO,Circle,1 minute,Silver circle with black triangle ahead of storm.,1/10/14
5/14/13 01:15,Fremont County,CO,Fireball,20 seconds,Fireball appears on Rocky Mountain ridgetop in May 2013.,8/30/13
5/11/13 23:00,Denver,CO,Circle,3 minutes,Silent and Fast-Moving Orange Orb Over Denver,6/2/13
5/11/13 15:54,Henderson,CO,Circle,01:20,"Myriad of UFO’s captured; all seem to have the same form, except for three triangular shaped craft, orbs otherwise.",6/2/13
5/11/13 11:16,Frisco,CO,Other,~1 minute,"Dark, aerodynamic shaped object near Frisco, CO.",5/15/13
5/11/13 00:00,Steamboat Springs,CO,Fireball,50+ minutes,Orange orbs in northwestern Colorado/Steamboat Springs sky.,5/15/13
5/8/13 13:30,Boulder,CO,Egg,5 minutes,"Slow-moving, silver craft seen over Boulder, CO",6/2/13
5/2/13 16:17,Littleton,CO,Circle,2-3 minutes,"Two, bright orb-like objects seen in sky; disappeared but photographed and noted a trail of parallel lines left by objects.",5/15/13
4/25/13 23:50,Englewood,CO,Cylinder,60 seconds,It's coming to the anevirisy of my sighting so I decided to get this report to you - National UFO Reporting Center - that I hear on Coa,4/24/14
4/22/13 02:04,Boulder,CO,Disk,5 minutes,"Rotating disc with blinking colored lights seen flying along ridge in north Boulder, followed by quickly moving lights on the ground.",5/15/13
4/14/13 21:35,Colorado Springs,CO,Unknown,90 seconds,UFO Lands in Colorado Spings! People were out and about! Nobody noticed!,5/15/13
4/12/13 22:30,Colorado Springs,CO,Other,30 seconds,Colorado Springs UFO Sighting,5/15/13
4/11/13 21:00,Highlands Ranch,CO,Triangle,40 minutes,2 UFO's spotted.  Triangle one got aggressive and shot at the white ball one until it left.,9/9/13
4/1/13 17:00,Colorado Springs,CO,Circle,30 minutes,Colorado Springs sighting of multiple UFO's.,8/30/13
3/30/13 22:00,Aurora,CO,Light,15 minutes,"There were 6 red lights in a scattered formation, followed by 4 white lights in a perfect row. No sound/ no blinking lights.",12/2/13
3/28/13 20:15,Thornton,CO,Unknown,5 minutes,I seen a large black object with twored lights moveing slowly northeast threw the sky.,5/15/13
3/18/13 23:35,Colorado Springs,CO,Light,1 minute,Two lights going straight up,5/15/13
3/17/13 18:54,Henderson,CO,Light,23 seconds,"UFO emitted very bright white light, and moved erratically as you can see by watching the video.",5/15/13
3/7/13 20:15,Alamosa,CO,Light,5-10 minutes,"We saw three (or possibly four) orange random glowing lights bigger than stars or airplanes at 8:14 PM, March seventh, 2013.",4/12/13
3/7/13 11:20,Limon,CO,Circle,2-3 minutes,"I was just off I-70 having just refueled my car, when I began down County Highway 24 South of Limon, Co. I immediately noticed two blue",5/15/13
3/6/13 19:20,Pueblo,CO,Fireball,3 seconds,Yellow fireballs spotted  in evenning sky west of Pueblo Co.,5/15/13
3/2/13 19:00,Montrose,CO,Oval,5 minutes,Orange and red oval shaped lights seen by to in Western Colorado!!!!!,5/15/13
3/2/13 19:00,Montrose,CO,Oval,5 minutes,"2 Glowing, super fast moving orbes in the western colorado sky on march 2nd  2013.",5/15/13
2/16/13 21:00,Denver,CO,Oval,30 seconds,Bright orange light cruising over Denver!!!  The orb went lights out and looked like a giant bubble. Silent too!,2/18/13
2/9/13 01:50,Boulder,CO,Circle,~5 seconds,"Falling bright green orb, lasted only seconds. Close to foothills.  ((NUFORC Note:  Possible meteor?  PD))",2/18/13
2/1/13 23:00,Grand Junction,CO,Cone,10-15 minutes,Cone object with Red and Green lights found near Grand Junction desert.,2/18/13
2/1/13 20:35,Grand Junction,CO,Triangle,1 hour,2  bright  orbs of light.,2/4/13
1/27/13 18:50,Lakewood,CO,Triangle,1 minute,"Triangular, dimly-lit craft that made no noise and flew slowly.",2/4/13
1/22/13 15:43,Denver,CO,Circle,1 minute,"Silver blue metallic spheres with glowing orange centers,under intelligent control./Denver.",2/4/13
1/19/13 15:00,Denver,CO,Disk,10 seconds,"Small Metallic Disc Sighted in Denver, CO.",2/4/13
1/19/13 14:15,Boulder (near),CO,Other,~2 minutes,A tight group of flashbulb-like lights glittering high up in a clear blue sky.,2/4/13
1/10/13 01:00,Idaho Springs to Dumont,CO,Triangle,1-2 minutes,"I was headed home from work w/ a friend taking us home from Idaho Springs to Dumont, CO. I saw to my left above the mountain rang",3/6/15
1/6/13 17:54,Niwot/Longmont,CO,Light,6,6 stationary red/orange orbs seen over Niwot/Longmont area,2/4/13
1/5/13 22:45,Greeley,CO,Oval,2,UFO footage.,2/4/13
1/5/13 08:30,Loveland,CO,Oval,15 minutes,"The appearance of the object in the sky, its shape and ability to hover; the military jets suggested the gov't saw the object as well.",2/4/13
